,adresse_code_voie,code_postal,code_commune,code_departement,valeur_fonciere,surface_reelle_bati,surface_terrain,type_local,nombre_pieces_principales,latitude,longitude
3276321,2002,75011.0,75111,75,6500000.0,60.0,278.0,Appartement,3.0,48.849834,2.392203
3284006,1888,75011.0,75111,75,12600000.0,56.0,641.0,Appartement,3.0,48.853171,2.374351
2419466,1887,75011.0,75111,75,8400000.0,34.0,185.0,Appartement,2.0,48.858018,2.390251
3489395,3514,75011.0,75111,75,8300000.0,40.0,1391.0,Appartement,2.0,48.851489,2.377603
3336835,7800,75011.0,75111,75,1600000.0,22.0,142.0,Local industriel. commercial ou assimilé,0.0,48.870818,2.376906
2897354,6267,75011.0,75111,75,3625000.0,42.0,204.0,Appartement,2.0,48.863417,2.386385
2422643,1887,75011.0,75111,75,14300000.0,82.0,411.0,Appartement,4.0,48.848814,2.398171
3339550,6858,75011.0,75111,75,13735000.0,118.0,2067.0,Appartement,5.0,48.862848,2.369123
3281161,8941,75011.0,75111,75,3180000.0,23.0,289.0,Appartement,1.0,48.86187,2.382124
3279978,1966,75011.0,75111,75,9011679.0,25.0,635.0,Appartement,2.0,48.862149,2.383479
3489406,3514,75011.0,75111,75,8300000.0,30.0,1391.0,Appartement,1.0,48.851489,2.377603
3281902,9466,75011.0,75111,75,3500000.0,20.0,631.0,Local industriel. commercial ou assimilé,0.0,48.858723,2.377256
3484275,1692,75012.0,75112,75,13000000.0,33.0,644.0,Local industriel. commercial ou assimilé,0.0,48.846049,2.383102
3332844,1794,75012.0,75112,75,71700000.0,145.0,3251.0,Local industriel. commercial ou assimilé,0.0,48.851067,2.373642
3332841,1794,75012.0,75112,75,71700000.0,25.0,3251.0,Appartement,2.0,48.851067,2.373642
3334247,9047,75012.0,75112,75,7250000.0,56.0,292.0,Appartement,3.0,48.843893,2.409716
2421400,5866,75012.0,75112,75,1270500.0,27.0,278.0,Appartement,2.0,48.847249,2.372131
3484285,1692,75012.0,75112,75,13000000.0,94.0,644.0,Local industriel. commercial ou assimilé,0.0,48.846049,2.383102
3336534,0881,75012.0,75112,75,4010000.0,45.0,153.0,Appartement,2.0,48.837042,2.383508
2424078,6495,75012.0,75112,75,3093750.0,57.0,132.0,Appartement,3.0,48.844489,2.389716
3487466,4075,75012.0,75112,75,7600000.0,49.0,255.0,Appartement,2.0,48.834584,2.400298
2422300,4517,75012.0,75112,75,3150000.0,16.0,103.0,Appartement,1.0,48.847014,2.377563
3484272,1692,75012.0,75112,75,13000000.0,5.0,644.0,Appartement,1.0,48.846049,2.383102
3332837,1794,75012.0,75112,75,71700000.0,60.0,3251.0,Appartement,2.0,48.851067,2.373642
3336250,7411,75012.0,75112,75,1396560.0,55.0,822.0,Appartement,3.0,48.847248,2.39168
2422313,4517,75012.0,75112,75,3150000.0,17.0,103.0,Appartement,1.0,48.847014,2.377563
2894634,1520,75012.0,75112,75,4523346.0,37.0,211.0,Appartement,2.0,48.836049,2.398428
2422232,3539,75012.0,75112,75,7000000.0,43.0,316.0,Local industriel. commercial ou assimilé,0.0,48.834381,2.39821
3336528,0881,75012.0,75112,75,4010000.0,60.0,153.0,Appartement,3.0,48.837042,2.383508
3335758,5866,75012.0,75112,75,1001875.0,55.0,278.0,Appartement,3.0,48.847249,2.372131
3281679,7402,75012.0,75112,75,1249132030.0,31.0,1274.0,Appartement,1.0,48.845825,2.39447
3487470,4075,75012.0,75112,75,7600000.0,40.0,255.0,Appartement,2.0,48.834584,2.400298
3484267,1692,75012.0,75112,75,13000000.0,32.0,644.0,Appartement,2.0,48.846049,2.383102
2420435,7401,75012.0,75112,75,3690000.0,34.0,163.0,Appartement,3.0,48.843687,2.40221
3278981,2584,75012.0,75112,75,51340000.0,109.0,1358.0,Appartement,5.0,48.841455,2.38838
3277847,5222,75012.0,75112,75,15310000.0,84.0,1262.0,Appartement,4.0,48.836612,2.386861
3277803,2076,75012.0,75112,75,10750000.0,58.0,844.0,Appartement,3.0,48.834558,2.401331
3281698,7402,75012.0,75112,75,1249132030.0,67.0,1274.0,Appartement,3.0,48.845825,2.39447
3281751,7402,75012.0,75112,75,1249132030.0,45.0,1274.0,Appartement,2.0,48.845825,2.39447
3278951,2584,75012.0,75112,75,51340000.0,78.0,1358.0,Appartement,3.0,48.841455,2.38838
3278925,2584,75012.0,75112,75,51340000.0,105.0,1358.0,Appartement,4.0,48.841455,2.38838
3277781,2076,75012.0,75112,75,10750000.0,58.0,844.0,Appartement,3.0,48.834558,2.401331
3278166,2022,75012.0,75112,75,6326224.0,62.0,697.0,Appartement,2.0,48.843903,2.37994
3281681,7402,75012.0,75112,75,1249132030.0,49.0,1274.0,Appartement,2.0,48.845825,2.39447
2422483,5298,75012.0,75112,75,10850000.0,12.0,302.0,Appartement,1.0,48.84048,2.398151
3278821,5467,75012.0,75112,75,3400000.0,40.0,191.0,Appartement,2.0,48.848471,2.37171
3281394,8136,75012.0,75112,75,15900000.0,32.0,1224.0,Appartement,2.0,48.845535,2.404538
2424086,6495,75012.0,75112,75,3093750.0,33.0,132.0,Appartement,2.0,48.844489,2.389716
3278917,2584,75012.0,75112,75,51340000.0,223.0,1358.0,Local industriel. commercial ou assimilé,0.0,48.841455,2.38838
2421392,5866,75012.0,75112,75,1270500.0,54.0,278.0,Appartement,3.0,48.847249,2.372131
2422236,3539,75012.0,75112,75,7000000.0,49.0,316.0,Appartement,3.0,48.834381,2.39821
3277814,5222,75012.0,75112,75,15310000.0,84.0,1262.0,Appartement,4.0,48.836612,2.386861
2420925,2076,75012.0,75112,75,4500000.0,42.0,197.0,Appartement,2.0,48.83637,2.398605
3281784,1794,75012.0,75112,75,1249132030.0,33.0,502.0,Appartement,2.0,48.845693,2.379661
2422493,5298,75012.0,75112,75,10850000.0,35.0,302.0,Local industriel. commercial ou assimilé,0.0,48.84048,2.398151
3277986,1697,75012.0,75112,75,12440000.0,64.0,238.0,Appartement,3.0,48.839976,2.380367
3277766,0877,75012.0,75112,75,6960000.0,74.0,181.0,Local industriel. commercial ou assimilé,0.0,48.840078,2.380542
3340589,0679,75013.0,75113,75,4685000.0,35.0,155.0,Appartement,2.0,48.825354,2.346378
2904059,0679,75013.0,75113,75,3800000.0,37.0,155.0,Appartement,2.0,48.825354,2.346378
2904498,9264,75013.0,75113,75,133852728.0,18.0,1601.0,Appartement,1.0,48.821014,2.376617
2902919,4447,75013.0,75113,75,7250000.0,50.0,441.0,Appartement,2.0,48.825262,2.347665
2904595,9264,75013.0,75113,75,133852728.0,18.0,1601.0,Appartement,1.0,48.821014,2.376617
3343015,4291,75013.0,75113,75,4000000.0,49.0,194.0,Appartement,3.0,48.835972,2.344546
3491003,2992,75013.0,75113,75,7800000.0,38.0,241.0,Appartement,3.0,48.831352,2.36916
3343085,4649,75013.0,75113,75,216540000.0,12.0,159.0,Local industriel. commercial ou assimilé,0.0,48.839902,2.365588
2904177,6589,75013.0,75113,75,250600.0,60.0,1084.0,Appartement,3.0,48.821794,2.356737
3492277,1339,75013.0,75113,75,8367965.0,64.0,529.0,Maison,3.0,48.824759,2.387012
2903624,9001,75013.0,75113,75,11275000.0,38.0,975.0,Appartement,2.0,48.831602,2.353334
3343079,4649,75013.0,75113,75,216540000.0,15.0,159.0,Local industriel. commercial ou assimilé,0.0,48.839902,2.365588
3341847,1496,75013.0,75113,75,1077108.0,60.0,410.0,Local industriel. commercial ou assimilé,0.0,48.827589,2.372741
2904656,9264,75013.0,75113,75,133852728.0,18.0,1601.0,Appartement,1.0,48.821014,2.376617
2904573,9264,75013.0,75113,75,133852728.0,18.0,1601.0,Appartement,1.0,48.821014,2.376617
2904055,0679,75013.0,75113,75,3800000.0,28.0,155.0,Appartement,1.0,48.825354,2.346378
2903067,7719,75013.0,75113,75,6238497.0,19958.0,4457.0,Local industriel. commercial ou assimilé,0.0,48.817315,2.359453
3340571,0679,75013.0,75113,75,4685000.0,35.0,155.0,Appartement,2.0,48.825354,2.346378
3343061,4649,75013.0,75113,75,216540000.0,41.0,159.0,Local industriel. commercial ou assimilé,0.0,48.839902,2.365588
2904168,9144,75013.0,75113,75,250600.0,67.0,1422.0,Local industriel. commercial ou assimilé,0.0,48.821902,2.357612
3287306,4754,75013.0,75113,75,805000.0,91.0,158.0,Local industriel. commercial ou assimilé,0.0,48.824874,2.357346
2904404,9264,75013.0,75113,75,133852728.0,29.0,1601.0,Appartement,1.0,48.821014,2.376617
2904569,9264,75013.0,75113,75,133852728.0,18.0,1601.0,Appartement,1.0,48.821014,2.376617
2904224,6589,75013.0,75113,75,250600.0,88.0,1084.0,Appartement,5.0,48.821794,2.356737
2903603,9001,75013.0,75113,75,11275000.0,72.0,975.0,Appartement,4.0,48.831602,2.353334
3286529,4649,75013.0,75113,75,1878240.0,20.0,401.0,Appartement,2.0,48.835779,2.359303
3341223,4579,75013.0,75113,75,1200000.0,55.0,136.0,Maison,5.0,48.824293,2.353957
2903607,9001,75013.0,75113,75,11275000.0,68.0,975.0,Appartement,4.0,48.831602,2.353334
3341325,9337,75013.0,75113,75,6000000.0,105.0,479.0,Local industriel. commercial ou assimilé,0.0,48.825978,2.349198
3286517,4649,75013.0,75113,75,1878240.0,72.0,401.0,Appartement,4.0,48.835779,2.359303
2904216,6589,75013.0,75113,75,250600.0,51.0,1084.0,Appartement,2.0,48.821794,2.356737
3341763,4754,75013.0,75113,75,2350000.0,34.0,231.0,Appartement,2.0,48.823235,2.357674
3343023,4291,75013.0,75113,75,4000000.0,22.0,194.0,Appartement,1.0,48.835972,2.344546
3291397,6875,75014.0,75114,75,7000000.0,452.0,209.0,Local industriel. commercial ou assimilé,0.0,48.842953,2.32417
3343740,3967,75014.0,75114,75,4800000.0,11.0,160.0,Local industriel. commercial ou assimilé,0.0,48.835917,2.327348
3493678,0143,75014.0,75114,75,11336638.0,60.0,6173.0,Appartement,3.0,48.831863,2.311923
3347423,5277,75014.0,75114,75,7004214.0,34.0,1611.0,Appartement,2.0,48.834885,2.32828
3493087,5218,75014.0,75114,75,2387500.0,336.0,133.0,Maison,7.0,48.825199,2.330083
3347367,5277,75014.0,75114,75,7004214.0,25.0,1611.0,Appartement,1.0,48.834885,2.32828
2430140,1638,75014.0,75114,75,265000.0,30.0,188.0,Appartement,2.0,48.836772,2.324359
3289437,8304,75014.0,75114,75,3500000.0,28.0,150.0,Appartement,2.0,48.835741,2.327083
3347364,5277,75014.0,75114,75,7004214.0,42.0,1611.0,Appartement,2.0,48.834885,2.32828
3493725,0143,75014.0,75114,75,11336638.0,14.0,6173.0,Appartement,1.0,48.831863,2.311923
2904777,2794,75014.0,75114,75,3330000.0,19.0,231.0,Appartement,1.0,48.830219,2.319147
3493907,0143,75014.0,75114,75,11336638.0,46.0,6173.0,Appartement,2.0,48.831863,2.311923
3493507,0143,75014.0,75114,75,11336638.0,46.0,6173.0,Appartement,2.0,48.831863,2.311923
3347207,5277,75014.0,75114,75,7004214.0,17.0,1611.0,Local industriel. commercial ou assimilé,0.0,48.834885,2.32828
2905253,1593,75014.0,75114,75,7285000.0,34.0,602.0,Appartement,2.0,48.836971,2.337926
3493713,0143,75014.0,75114,75,11336638.0,60.0,6173.0,Appartement,3.0,48.831863,2.311923
2904770,2794,75014.0,75114,75,3330000.0,53.0,231.0,Appartement,3.0,48.830219,2.319147
2429082,0143,75014.0,75114,75,560000.0,120.0,300.0,Appartement,2.0,48.830259,2.320872
3493613,0143,75014.0,75114,75,11336638.0,23.0,6173.0,Appartement,1.0,48.831863,2.311923
3347406,5277,75014.0,75114,75,7004214.0,30.0,1611.0,Appartement,2.0,48.834885,2.32828
3493836,0143,75014.0,75114,75,11336638.0,46.0,6173.0,Appartement,2.0,48.831863,2.311923
3347308,5277,75014.0,75114,75,7004214.0,45.0,1611.0,Appartement,2.0,48.834885,2.32828
2906624,2447,75014.0,75114,75,3900000.0,65.0,212.0,Appartement,4.0,48.83506,2.317053
3503545,1019,75015.0,75115,75,9417000.0,28.0,263.0,Local industriel. commercial ou assimilé,0.0,48.840352,2.299329
3349189,8669,75015.0,75115,75,3171861.8,37.0,145.0,Appartement,2.0,48.836329,2.292963
3347776,9729,75015.0,75115,75,3813000.0,61.0,131.0,Appartement,3.0,48.850127,2.288748
3503918,5334,75015.0,75115,75,318200000.0,91.0,459.0,Appartement,4.0,48.848715,2.30095
3292926,6889,75015.0,75115,75,51010000.0,107.0,3720.0,Appartement,4.0,48.83237,2.292501
3502879,2554,75015.0,75115,75,10639313.0,41.0,484.0,Appartement,2.0,48.835292,2.300161
3295363,2745,75015.0,75115,75,24700000.0,85.0,600.0,Appartement,3.0,48.835521,2.28711
3292746,2361,75015.0,75115,75,31400000.0,55.0,1228.0,Appartement,3.0,48.838234,2.311806
3352987,0890,75015.0,75115,75,2600000.0,80.0,301.0,Appartement,4.0,48.842916,2.281467
3298208,0638,75015.0,75115,75,1450000.0,380.0,87.0,Local industriel. commercial ou assimilé,0.0,48.837197,2.277547
3348112,4843,75015.0,75115,75,14200000.0,24.0,528.0,Appartement,1.0,48.843385,2.28693
3295386,2745,75015.0,75115,75,24700000.0,78.0,600.0,Appartement,3.0,48.835521,2.28711
3348106,4843,75015.0,75115,75,14200000.0,48.0,528.0,Appartement,2.0,48.843385,2.28693
3299269,3500,75015.0,75115,75,1789430.0,191.0,210.0,Maison,7.0,48.849029,2.293356
3353243,5334,75015.0,75115,75,16000000.0,92.0,270.0,Appartement,4.0,48.850133,2.300871
3348085,4843,75015.0,75115,75,14200000.0,48.0,528.0,Appartement,2.0,48.843385,2.28693
3502884,2554,75015.0,75115,75,10639313.0,26.0,484.0,Appartement,1.0,48.835292,2.300161
3503375,5230,75015.0,75115,75,3190000.0,23.0,825.0,Appartement,1.0,48.84336,2.284195
2435040,3957,75015.0,75115,75,5430000.0,50.0,87.0,Local industriel. commercial ou assimilé,0.0,48.845211,2.310117
3292808,6889,75015.0,75115,75,51010000.0,92.0,3720.0,Appartement,3.0,48.83237,2.292501
3292939,6889,75015.0,75115,75,51010000.0,92.0,3720.0,Appartement,3.0,48.83237,2.292501
3292729,2361,75015.0,75115,75,31400000.0,97.0,1228.0,Appartement,4.0,48.838234,2.311806
3498068,1957,75015.0,75115,75,830000.0,60.0,79.0,Maison,3.0,48.829627,2.302055
2434346,4682,75015.0,75115,75,499800.0,65.0,190.0,Appartement,4.0,48.851121,2.293445
3295207,2745,75015.0,75115,75,24700000.0,75.0,600.0,Appartement,3.0,48.835521,2.28711
2433788,0012,75015.0,75115,75,1341000.0,60.0,256.0,Appartement,3.0,48.840909,2.295113
3502581,6393,75015.0,75115,75,14500000.0,22.0,408.0,Local industriel. commercial ou assimilé,0.0,48.841297,2.314633
3294457,0639,75015.0,75115,75,28000000.0,51.0,1067.0,Appartement,2.0,48.841467,2.277394
3503482,1646,75015.0,75115,75,9700000.0,76.0,407.0,Appartement,3.0,48.846336,2.304289
3348091,4843,75015.0,75115,75,14200000.0,24.0,528.0,Appartement,1.0,48.843385,2.28693
3353911,4463,75015.0,75115,75,5900000.0,40.0,228.0,Appartement,3.0,48.834337,2.288232
3497660,4430,75015.0,75115,75,3200000.0,26.0,392.0,Appartement,1.0,48.842099,2.279748
3353475,8478,75015.0,75115,75,2042971.1,55.0,457.0,Appartement,3.0,48.834027,2.309187
3292679,2361,75015.0,75115,75,31400000.0,55.0,1228.0,Appartement,3.0,48.838234,2.311806
3298234,9245,75015.0,75115,75,6000000.0,85.0,398.0,Appartement,3.0,48.849024,2.301039
3503397,5230,75015.0,75115,75,3190000.0,65.0,825.0,Local industriel. commercial ou assimilé,0.0,48.84336,2.284195
3291662,9743,75015.0,75115,75,6000000.0,60.0,201.0,Appartement,3.0,48.834958,2.283192
3349012,9902,75015.0,75115,75,470000.0,272.0,140.0,Local industriel. commercial ou assimilé,0.0,48.840615,2.308458
3349950,9624,75015.0,75115,75,1000000.0,15.0,220.0,Appartement,1.0,48.833279,2.289724
3498679,1278,75015.0,75115,75,19620000.0,33.0,293.0,Appartement,2.0,48.84692,2.310847
3295312,2745,75015.0,75115,75,24700000.0,62.0,1100.0,Appartement,2.0,48.835521,2.28711
3502214,1908,75015.0,75115,75,9600000.0,16.0,131.0,Appartement,1.0,48.847471,2.305255
3292823,6889,75015.0,75115,75,51010000.0,79.0,3720.0,Appartement,3.0,48.83237,2.292501
3295419,2745,75015.0,75115,75,24700000.0,59.0,1100.0,Appartement,2.0,48.835521,2.28711
3298242,9245,75015.0,75115,75,6000000.0,81.0,398.0,Appartement,5.0,48.849024,2.301039
3352289,0674,75015.0,75115,75,1000000.0,44.0,298.0,Appartement,2.0,48.84059,2.306404
3292707,2361,75015.0,75115,75,31400000.0,38.0,1228.0,Appartement,2.0,48.838234,2.311806
2910505,8513,75015.0,75115,75,6220000.0,73.0,374.0,Local industriel. commercial ou assimilé,0.0,48.844418,2.283079
2912042,9624,75015.0,75115,75,11000000.0,44.0,398.0,Appartement,2.0,48.838811,2.298656
2912210,5334,75015.0,75115,75,13000000.0,52.0,270.0,Appartement,2.0,48.850133,2.300871
2908714,9230,75015.0,75115,75,10300000.0,47.0,396.0,Appartement,4.0,48.849445,2.286228
2910029,3656,75015.0,75115,75,2450000.0,32.0,209.0,Appartement,2.0,48.830394,2.303831
2908728,9230,75015.0,75115,75,10300000.0,43.0,396.0,Local industriel. commercial ou assimilé,0.0,48.849445,2.286228
2909307,5456,75015.0,75115,75,4000000.0,26.0,669.0,Appartement,2.0,48.840489,2.296438
2909398,5456,75015.0,75115,75,2800000.0,862.0,438.0,Local industriel. commercial ou assimilé,0.0,48.841184,2.298785
3510175,9362,75016.0,75116,75,4222500.0,140.0,197.0,Appartement,4.0,48.862218,2.276997
3302523,9706,75016.0,75116,75,3990000.0,37.0,296.0,Appartement,2.0,48.842316,2.268679
3508437,8989,75016.0,75116,75,35000000.0,88.0,585.0,Appartement,4.0,48.856147,2.277188
3302657,9810,75016.0,75116,75,5542150.0,315.0,744.0,Maison,8.0,48.843401,2.266054
3357943,5768,75016.0,75116,75,12000000.0,20.0,277.0,Appartement,1.0,48.859065,2.266773
3510492,2308,75016.0,75116,75,20050000.0,1289.0,575.0,Local industriel. commercial ou assimilé,0.0,48.869783,2.287055
3299798,7087,75016.0,75116,75,17050000.0,64.0,612.0,Appartement,3.0,48.858616,2.28401
3505200,3254,75016.0,75116,75,1200000.0,90.0,61.0,Maison,3.0,48.840823,2.260894
3355819,1074,75016.0,75116,75,10000000.0,1109.0,471.0,Local industriel. commercial ou assimilé,0.0,48.865963,2.291222
3357933,5768,75016.0,75116,75,12000000.0,7.0,277.0,Appartement,1.0,48.859065,2.266773
3357948,5768,75016.0,75116,75,12000000.0,190.0,277.0,Appartement,6.0,48.859065,2.266773
2439119,3320,75016.0,75116,75,3034038.0,25.0,163.0,Local industriel. commercial ou assimilé,0.0,48.846079,2.261286
3508928,5941,75016.0,75116,75,9500000.0,69.0,205.0,Appartement,3.0,48.86541,2.287334
2913528,5401,75016.0,75116,75,18100000.0,3421.0,912.0,Local industriel. commercial ou assimilé,0.0,48.870292,2.290657
3358471,0594,75016.0,75116,75,5800000.0,46.0,161.0,Appartement,3.0,48.848277,2.264291
3305725,1858,75016.0,75116,75,954030.0,90.0,294.0,Appartement,4.0,48.840762,2.262768
3360945,1982,75016.0,75116,75,13800000.0,130.0,432.0,Appartement,5.0,48.857413,2.281359
2918741,4693,75016.0,75116,75,25000000.0,215.0,764.0,Local industriel. commercial ou assimilé,0.0,48.867117,2.294974
2438805,1688,75016.0,75116,75,3500000.0,267.0,248.0,Maison,6.0,48.855107,2.269
2440402,9769,75016.0,75116,75,2412700.0,162.0,78.0,Maison,6.0,48.843372,2.267269
3510639,5939,75016.0,75116,75,53104692.0,110.0,958.0,Local industriel. commercial ou assimilé,0.0,48.875848,2.283286
2913606,9860,75016.0,75116,75,6710000.0,504.0,190.0,Local industriel. commercial ou assimilé,0.0,48.860618,2.285473
3305462,8029,75016.0,75116,75,3950000.0,250.0,193.0,Maison,9.0,48.855771,2.268675
3358540,6515,75016.0,75116,75,26273500.0,58.0,471.0,Maison,3.0,48.849709,2.264062
3357293,7998,75016.0,75116,75,4713000.0,350.0,470.0,Maison,10.0,48.850625,2.265485
2437951,9909,75016.0,75116,75,3360450.0,96.0,193.0,Maison,3.0,48.843509,2.261554
3356580,4406,75016.0,75116,75,11170000.0,39.0,297.0,Appartement,2.0,48.866708,2.281638
3366016,5031,75017.0,75117,75,126000000.0,150.0,1345.0,Appartement,5.0,48.88222,2.302695
3516575,5473,75017.0,75117,75,23900000.0,67.0,1471.0,Appartement,3.0,48.887585,2.319422
2921319,9330,75017.0,75117,75,51420000.0,103.0,856.0,Local industriel. commercial ou assimilé,0.0,48.888306,2.307047
3516539,6803,75017.0,75117,75,23900000.0,42.0,469.0,Appartement,1.0,48.887881,2.319432
3362249,6063,75017.0,75117,75,4000000.0,39.0,146.0,Appartement,2.0,48.893933,2.327041
3309893,4440,75017.0,75117,75,11500000.0,45.0,330.0,Appartement,3.0,48.892221,2.324671
3513361,8149,75017.0,75117,75,1747000.0,32.0,320.0,Local industriel. commercial ou assimilé,0.0,48.884226,2.294402
3515131,2610,75017.0,75117,75,920000.0,26.0,170.0,Appartement,2.0,48.890565,2.326188
3516483,9933,75017.0,75117,75,23900000.0,35.0,628.0,Appartement,2.0,48.884496,2.303269
3308570,1556,75017.0,75117,75,69200.0,71.0,195.0,Appartement,4.0,48.876116,2.293425
3364131,9251,75017.0,75117,75,2473542.2,240.0,398.0,Appartement,7.0,48.87982,2.30094
2445556,5273,75017.0,75117,75,8300000.0,30.0,377.0,Appartement,2.0,48.893311,2.323693
2443439,1286,75017.0,75117,75,8500000.0,24.0,286.0,Appartement,2.0,48.876823,2.295044
2444674,1292,75017.0,75117,75,6373000.0,35.0,180.0,Appartement,3.0,48.886268,2.320501
3365595,5329,75017.0,75117,75,6020000.0,15.0,331.0,Appartement,1.0,48.894057,2.322767
2442841,1315,75017.0,75117,75,10000000.0,25.0,207.0,Appartement,1.0,48.889472,2.318365
3363394,2387,75017.0,75117,75,63000000.0,4838.0,1550.0,Local industriel. commercial ou assimilé,0.0,48.883343,2.298337
2443954,4055,75017.0,75117,75,26500000.0,94.0,331.0,Local industriel. commercial ou assimilé,0.0,48.875846,2.29393
